"","h_l1_std","h_l1_tgi","h_l1_vari","h_l1_skew","h_l1_kurt","h_l2_cnt","h_l2_per","h_l2_mean","h_l2_median","h_l2_std","h_l2_tgi","h_l2_vari","h_l2_skew","h_l2_kurt","h_l3_cnt","h_l3_per","h_l3_median","h_l3_std","h_l4_cnt","h_l4_per","h_l4_median","h_l4_std","h_l5_cnt","h_l5_per","h_l5_median","h_l5_std","h_GC_cnt","h_GC_per","h_GC_mean","h_GC_median","h_GC_std","h_GC_tgi","h_GC_vari","h_GC_skew","h_GC_kurt","h_US_cnt","h_US_per","h_US_median","h_US_std","h_MS_cnt","h_MS_per","h_MS_median","h_MS_std","h_OS_cnt","h_OS_per","h_OS_median","h_OS_std","h_zmax","h_zmean","h_zsd","h_zskew","h_zkurt","h_pzabovezmean","h_pzabove2","h_zq5","h_zq10","h_zq15","h_zq20","h_zq25","h_zq30","h_zq35","h_zq40","h_zq45","h_zq50","h_zq55","h_zq60","h_zq65","h_zq70","h_zq75","h_zq80","h_zq85","h_zq90","h_zq95","h_zpcum1","h_zpcum2","h_zpcum3","h_zpcum4","h_zpcum5","h_zpcum6","h_zpcum7","h_zpcum8","h_zpcum9","fDim","fInt","per_gap","s_lng_na_per","s_lng_zero_per","s_lng_prop_mn","s_lng_prop_sd","s_lng_prop_sk","s_lng_prop_ku","s_l1_na_per","s_l1_zero_per","s_l1_prop_mn","s_l1_prop_sd","s_l1_prop_sk","s_l1_prop_ku","s_l2_na_per","s_l2_zero_per","s_l2_prop_mn","s_l2_prop_sd","s_l2_prop_sk","s_l2_prop_ku","s_l3_na_per","s_l3_zero_per","s_l3_prop_mn","s_l3_prop_sd","s_l3_prop_sk","s_l3_prop_ku","s_l4_na_per","s_l4_zero_per","s_l4_prop_mn","s_l4_prop_sd","s_l4_prop_sk","s_l4_prop_ku","s_l5_na_per","s_l5_zero_per","s_l5_prop_mn","s_l5_prop_sd","s_l5_prop_sk","s_l5_prop_ku","vox_l1_cnt","vox_l1_mean","vox_l1_median","vox_l1_std","vox_l1_tgi","vox_l1_vari","vox_l1_skew","vox_l1_kurt","TBA","Basalarea","MeanTH","MDBH","TreesN","MaxTH","SDHT","nonocarea","StemsPacre","CBH","LAI","ULAI","MLAI","OLAI","FHD","GiSimp","LAHV","GCvol","USvol","MSvol","OSvol","canopyCover","fuel0_3l1_cnt","fuel0_3l1_mean","fuel0_3l1_median","fuel0_3l1_std","fuel0_3l1_tgi","fuel0_3l1_vari","fuel0_3l1_skew","fuel0_3l1_kurt","shrubs_l1_cnt","shrubs_l1_mean","shrubs_l1_median","shrubs_l1_std","shrubs_l1_tgi","shrubs_l1_vari","shrubs_l1_skew","shrubs_l1_kurt","ShrubsN","shrubArea","scaledShrubArea","MeanSH","MeanSA","MaxSH","SDSHT","MeanSD","MaxSD","MinSD","SDSD","fine_l1_cnt","fine_l1_mean","fine_l1_median","fine_l1_std","fine_l1_tgi","fine_l1_vari","fine_l1_skew","fine_l1_kurt","hr0_10_l1_cnt","hr0_10_l1_mean","hr0_10_l1_median","hr0_10_l1_std","hr0_10_l1_tgi","hr0_10_l1_vari","hr0_10_l1_skew","hr0_10_l1_kurt","hr100_1000_l1_cnt","hr100_1000_l1_mean","hr100_1000_l1_median","hr100_1000_l1_std","hr100_1000_l1_tgi","hr100_1000_l1_vari","hr100_1000_l1_skew","hr100_1000_l1_kurt","x","y","LF_EVC","LF_EVT","LF_FBFM13","LF_FBFM40","LF_CBD","LF_FDist","LF_ASP","LF_EVEL","LF_SLPD"
"32",0.12508413,0.641276604,-0.076192576,-0.406988739,-0.858314137,19911,1.536795568,0.731641806,0.721,0.14485484,2.736945674,-0.089112297,0.174052653,-1.177021717,17403,1.343219992,1.234,0.145388065,23788,1.836035004,1.79,0.139820745,1220046,94.1671079,6.96,3.500939083,34378,2.653405556,0.556131189,0.557,0.247251733,1.855043166,-0.083675401,-0.079475675,-0.924233168,112640,8.693920585,2.234,0.557929401,743694,57.40071533,5.37,1.683541018,404903,31.25172698,11.309,1.993966153,18.628,7.108231124,3.714538554,0.429002704,2.435305216,45.8723173,94.1671079,1.81,2.795,3.473,3.789,4.136,4.55,5.014,5.366,5.933,6.603,7.196,7.731,8.542,9.125,9.694,10.519,11.419,12.495,13.606,5.227791611,18.811467,42.17984678,57.55826967,71.93137771,83.55629069,92.80503298,97.39335944,99.64642247,0.583553404,3.494850847,63.66718182,0.104290886,97.16277499,0.228319549,3.645894564,28.56563239,854.2374913,2.529866479,93.88615601,3.004982431,17.29122869,5.989818877,34.09044067,1.752541185,89.13424465,2.548023134,14.51588688,7.10880348,49.6232226,0.888730892,90.50835407,1.476420192,10.45627696,9.950001325,100.135756,0.352982704,91.35192376,0.829029298,6.731229012,15.11962037,241.3042203,0.039954443,97.40893143,0.142799796,2.325981015,42.41206274,1986.213527,1396894,4.796006802,4.146,4.659894429,-1.918061391,24953.22834,0.574273722,-0.826432718,7.695452007,49.19816343,15.97975,18.65687465,4,17.912,1.693889877,633,25.57257504,4.815,0.887804149,0.31113772,0.568283055,0.190910416,0.0414977,0.999993547,0.324980588,0.077116904,0.016969984,0.111736177,0.077816746,0.454932809,1434010,0.18180975,0.018,0.557248581,0.107117754,1682.813978,3.773582281,13.16234479,61874,0.880784384,0.075,1.126161258,-1.299068077,17694.35808,0.769623393,-1.183814438,17,90.153,576.3614696,2.908705882,5.303117647,2.999,0.317609187,9.019817102,22.43116575,0,6.506465478,644158,0.056577855,0.012,0.250882478,1.097823877,123.6268876,8.253271485,72.38528056,13293,0.196230873,0.012,0.586156951,-1.382042005,2899.990569,3.476753224,10.85966012,3143,0.03325517,0.017,0.100410759,4.685697686,-0.082384491,9.368378447,121.2981078,-11752877.62,4919100.879,130,7054,10,165,6,0,107,2488,6
"33",0.122890172,2.965069172,-0.146283808,-0.482636061,-0.698631004,18954,1.534379027,0.752201963,0.754,0.14640186,5.553662513,-0.158203564,-0.028977373,-1.215825195,18506,1.498112181,1.25,0.145352916,22122,1.79083744,1.789,0.14105502,1164571,94.27526213,6.972,3.541709823,30089,2.435788253,0.592688624,0.601,0.249805752,4.595704892,-0.153792434,-0.213708761,-0.949102702,106879,8.652152373,2.225,0.570172158,703301,56.93417244,5.367,1.670351954,395019,31.97788694,11.382,2.026025751,18.762,7.168904673,3.748893726,0.437930367,2.421763762,45.47773475,94.27526213,1.829,2.842,3.486,3.81,4.148,4.6,5.042,5.407,5.955,6.601,7.219,7.793,8.623,9.185,9.794,10.634,11.601,12.618,13.747,5.204377606,18.91495661,42.22144328,57.63405589,71.90968577,83.27036551,92.60034308,97.48746648,99.64396938,0.583867164,3.498644699,65.20356061,0.101433768,97.21035737,0.220324502,3.592662468,29.03859802,881.5240888,0.847756976,93.88908513,1.272741081,10.18438792,10.32692033,107.135048,0.895736295,90.57685417,1.492271587,10.49315745,9.917714764,99.43431158,0.918403391,92.37018721,1.421183327,10.60162063,9.877387283,98.05701385,0.281988016,93.65526965,0.649725062,6.026053185,16.92622621,302.8624631,0.070717136,97.38897639,0.173781025,3.016110643,34.27901483,1240.595844,1390348,4.74232614,4.061,4.702325231,-5.452106432,58516.74782,0.602399253,-0.801125639,8.255457611,51.87686837,16.21,19.4008049,4,18.047,1.69829856,644,25.1357764,4.922,0.794800823,0.268336126,0.519970415,0.168610134,0.033627828,0.99999513,0.327258717,0.076565217,0.015380435,0.106791925,0.077341615,0.45147541,1426565,0.167994586,0.023,0.527915004,-6.627915498,1071.840475,4.055593293,15.4887485,50727,0.990848463,0.159,1.138497875,-2.349817666,15401.61425,0.573901604,-1.418783165,14,87.196,547.9351512,2.897428571,6.228285714,2.999,0.378606903,8.63613955,19.47783089,0,6.439314819,625830,0.057127658,0.014,0.251641186,-6.034357545,-0.075971079,8.662015939,79.31460939,13183,0.193049003,0.017,0.590101873,-7.346396253,-0.070221493,3.550622969,11.20755522,2509,0.034415703,0.016,0.164891092,2.753902601,-0.110117747,14.90061606,242.2654915,-11752877.62,4919100.879,130,7054,10,165,6,0,107,2488,6
"34",0.124657732,8.135740026,-0.13766561,-0.65878238,-0.479004432,59129,9.270745466,0.710823116,0.694,0.138114527,8.830459977,-0.14373212,0.339799761,-1.004331953,23291,3.651760264,1.187,0.134271145,6428,1.007836288,1.667,0.14131981,511892,80.25876369,7.487,2.219189349,96181,15.08007187,0.5637062,0.568,0.228589026,8.562831614,-0.141395106,-0.168231092,-0.645948205,37047,5.808542463,1.336,0.533914379,361989,56.75570161,6.74,1.150768002,142575,22.35411617,10.307,1.361861154,15.549,6.440283726,3.46054227,-0.331900984,2.46697409,58.53258535,80.25876369,0.464,0.672,0.992,2.195,5.199,5.607,6.154,6.388,6.579,6.777,7.13555,7.497,7.822,8.142,8.625,9.387,9.817,10.495,11.591,18.89490444,20.99308394,22.66745689,36.23208857,64.25506161,79.56509264,91.60555731,96.90760766,99.39337495,0.55850495,3.293604555,71.73843182,0.13372868,98.86522883,0.189415354,4.051928026,26.64594708,718.4185938,1.56416637,93.60113758,1.963917526,13.6797739,7.703879412,57.84878975,1.104381902,93.40933381,1.484082651,11.55075666,9.160951631,83.03404971,0.63559322,94.31497175,0.971197034,8.83225076,11.97111251,144.6047285,0.851970181,96.98260561,1.0642776,10.14842059,10.54176614,110.1169593,0.091488319,99.04544075,0.13487516,3.356014885,32.13567592,1047.861846,838798,3.253854873,0.282,4.084392448,-4.106601266,60144.48855,0.814044029,-0.786934474,2.986236559,22.71595724,13.2375,15.98612346,2,15.549,3.268954649,532,15.2137594,6.462,0.361840375,0.03531604,0.301471716,0.043555719,0.012221468,0.999998495,0.424759167,0.080140977,0.003156015,0.049682331,0.026351504,0.163272597,1356612,0.121010276,0.04,0.23700669,5.228007058,-0.107999447,4.051543274,21.86679448,26014,0.617789421,0.543,0.520969652,6.771553563,-0.135966283,0.77984603,0.466365416,8,18.207,138.4985501,2.106875,2.275875,2.942,0.636247355,11.12310366,25.24158355,0,6.931758989,583214,0.077733791,0.028,0.151943993,5.305631127,-0.106430638,3.919286384,17.80447572,13766,0.173411231,0.042,0.269464466,4.972710156,-0.107042273,2.011553457,3.4946176,9039,0.117773094,0.053,0.151743641,9.366579492,-0.115198992,3.372689081,17.60483558,-11752607.67,4917775.688,230,7126,5,122,0,0,122,2620,18
"35",0.123867608,14.11800229,-0.203157571,-0.444697547,-0.756839648,28480,7.034304584,0.698987711,0.677,0.140661714,14.30431191,-0.206465541,0.406961145,-0.994108704,11469,2.832740143,1.24,0.146306794,9048,2.234774855,1.742,0.143951137,326869,80.73371156,7.886,3.656373436,57480,14.19704451,0.509524443,0.498,0.229776706,14.21031436,-0.204796593,0.124107315,-0.718221901,41015,10.13033717,2,0.616636924,160802,39.71665189,5.598,1.595421308,145569,35.9542375,11.823,1.75555972,18.765,6.771471387,4.411626321,0.149432742,1.885376373,46.53088746,80.73371156,0.417,0.636,1.128,2.192,3.096,3.852,4.484,5.13,5.683,6.316,7.002,7.981,9.149,9.933,10.589,11.485,12.165,12.557,13.668,18.76502044,29.32878861,44.4770479,57.47051486,66.59479086,79.07425932,93.02384746,97.9761155,99.82685587,0.549648266,3.319423571,71.34373485,0.130299303,98.224672,0.209917063,4.017716567,26.63200571,723.6542917,3.94265233,95.2688172,4.404537634,21.41099045,4.721269435,20.32676821,2.009164611,94.36023969,2.508170603,15.47845323,6.727707578,43.73302583,0.573682323,91.78917175,1.051380423,8.453047199,12.30874158,155.3338515,0.141093474,89.87654321,0.608553792,4.438635686,21.31518923,517.8528916,0.054481448,98.44751155,0.116011259,2.629004177,39.90340307,1660.078993,690271,3.197005669,0.153,4.590505388,1.149543014,67799.04428,1.185756846,-0.019669301,8.982781959,64.22629855,11.73842857,14.79733766,7,14.933,2.197479454,566,50.0495053,5.606,0.486985652,0.138645226,0.259846336,0.192708452,0.004883391,0.999999554,0.391643187,0.071922261,0.003485866,0.026865724,0.034814488,0.227060471,1406846,0.115337144,0.043,0.249848123,6.83526687,226.376277,7.188287786,66.17263581,4174,1.373357451,1.5315,1.255149706,-0.407803092,-0.060825188,0.028888722,-1.842224446,4,11.477,82.05979304,2.98075,2.86925,2.999,0.033250313,10.87412739,19.0793818,0,8.449571675,626932,0.087069787,0.032,0.171117495,7.095403982,167.9251009,7.427444976,90.39266734,13360,0.119904416,0.029,0.234528395,7.369037491,-0.153631501,4.939070986,39.75286732,34397,0.139222607,0.088,0.137129381,6.148317438,-0.114320733,1.432490112,2.576279197,-11752677.58,4917942.076,119,7054,2,102,5,0,130,2653,15
"36",0.122465712,3.234861559,-0.103007733,-0.392085387,-0.75633007,54743,6.954406291,0.715891292,0.7,0.13575751,2.894602582,-0.109388581,0.338092557,-0.934281463,24718,3.140109506,1.215,0.144239515,26131,3.319613298,1.804,0.138769423,645240,81.96958726,5.374,2.875927315,91073,11.56967364,0.556450957,0.57,0.235300966,3.03033555,-0.106843192,-0.144872168,-0.813553587,159579,20.27249514,2.289,0.553090075,439022,55.7721966,5.444,1.651104457,97488,12.38461832,10.408,1.794735966,17.698,4.999937017,3.244786004,0.675988936,3.12467402,44.33413367,81.96958726,0.525,0.833,1.569,2.166,2.525,2.878,3.254,3.711,4.141,4.583,4.95,5.47,5.987,6.547,7.08,7.702,8.551,9.468,10.863,16.1231311,38.19942807,58.37776516,74.99660171,86.75467916,94.34385088,97.53265215,98.97632124,99.77882542,0.578526078,3.414669375,70.28783333,0.090422532,97.92243469,0.179198081,3.375585173,31.22040417,1010.207792,0.428418422,94.78757587,0.668636201,7.254238992,14.6829094,218.0617724,0.496630011,95.14012061,0.748517205,7.807922038,13.62187731,187.3881024,0.318021201,95.05300353,0.579007067,6.304417286,16.66655249,285.6388679,0.316567007,95.63841013,0.536137883,6.268844317,16.88530348,291.3440412,0.079055901,97.96264371,0.164168389,3.16262448,33.2104826,1147.284914,1081383,3.015988221,1.724,3.509776933,-1.548130844,30491.56762,1.087689725,0.433970103,0.42915614,2.953632592,7.044,8.870540818,1,7.044,0,588,6.882414966,3.142,0.742479587,0.545180287,0.305142608,0.019698188,0.03910164,0.999988025,0.19685162,0.101926871,0.036122449,0.099897959,0.022418367,0.325811966,1543004,0.322592216,0.064,0.673416232,7.408545825,158.1012212,2.710350451,6.151802756,80966,1.565618445,1.871,1.04435486,-8.960818555,-0.000261445,-0.266049495,-1.473361691,20,114.799,790.0948769,2.81575,5.73995,2.999,0.424172492,10.94688622,25.36059621,0,7.00410633,599998,0.124124545,0.043,0.316015891,10.07966071,-0.149312089,6.011958896,40.40485269,18183,0.264737942,0.076,0.496099844,8.38181904,-0.136278382,3.308285462,11.57755636,8804,0.06609507,0.042,0.074680862,12.9129975,-0.165479721,2.750154382,10.51740774,-11752974.58,4918092.105,139,7050,10,165,6,0,262,2634,26
"37",0.132885716,24.6789763,-0.193319474,-0.399335485,-0.906856381,48968,50.51163558,0.738929587,0.736,0.141698425,23.4311912,-0.183641165,0.061412527,-1.200726396,12181,12.56498597,1.152,0.152902242,1731,1.785566925,1.56,0.071055766,0,0,0,0,82996,85.61231226,0.558566895,0.57,0.256709903,23.94277768,-0.18760923,-0.190080256,-0.952397226,13912,14.3505529,1.206,0.192602259,0,0,0,0,0,0,0,0,1.86,0.656744605,0.345934081,0.452391945,2.927604114,47.74921604,0,0.127,0.219,0.287,0.344,0.399,0.447,0.499,0.546,0.588,0.635,0.684,0.732,0.783,0.83,0.881,0.929,0.99,1.089,1.325,8.194454477,22.33481585,41.45108197,61.01210439,80.01692344,90.9882671,94.58965813,97.97641037,99.8080634,0.547388617,3.161578296,78.58525,0.043137138,99.22737543,0.080315584,2.331329883,45.34273134,2129.204541,0.424478245,96.56880085,0.659642731,7.240327338,14.64329957,217.7995152,0.070372977,90.53483462,0.565721323,3.408149847,23.82288614,746.2600951,0.071073205,91.75550817,0.467434257,3.341546421,25.52672786,818.710274,0.142653352,93.86590585,0.45410485,4.38653124,22.3931136,552.1794634,0.037311198,99.52140327,0.058701064,2.149983774,49.96961569,2548.469722,562262,0.126763582,0.063,0.191188523,15.28622067,1233.965831,3.574296859,16.77473796,0,0,0,0,1,0,0,512,7.904023438,1.097,0,0,0,0,0,0,0,0.103208984,0.000880859,0,0,0.032684539,1315525,0.143366528,0.066,0.208508969,15.38824004,1472.84741,2.967428043,10.95087593,8877,0.885245804,0.964,0.489051675,18.85715173,-0.137847758,-0.32009469,-1.088043142,2,3.097,24.47877673,1.815,1.5485,1.853,0.053740115,9.541143144,19.08228629,0,11.01716313,551611,0.110456093,0.044,0.167665102,15.30626636,1751.653339,2.845549846,9.571122627,16753,0.199732287,0.108,0.234819941,18.63999656,-0.174330697,1.502199898,1.694757452,1232,0.24907711,0.049,0.37610864,11.60155457,-0.118341798,1.571185191,0.883374408,-11753216.37,4917552.916,240,7086,5,122,0,0,224,2471,15
"38",0.145552432,16.18521508,-0.203210911,-0.061940616,-1.296806175,23461,0.898629629,0.739556072,0.735,0.149960117,15.47669301,-0.221395266,0.08630654,-1.271241661,27577,1.056285294,1.257,0.14082515,40482,1.550587129,1.787,0.142214385,2497234,95.65186749,4.194,2.185764354,45447,1.740762148,0.511280481,0.512,0.278324174,15.81945637,-0.212598179,-0.015456727,-1.094978945,416805,15.96493425,2.663,0.484855676,1936131,74.15986882,4.248,1.325995044,212357,8.133936837,10.285,0.992300194,14.26,4.811102504,2.279601943,1.213247884,4.440149729,34.11280194,95.65186749,2.144,2.68,2.903,3.14,3.551,3.796,3.904,4,4.094,4.167,4.253,4.432,4.752,5.138,5.624,6.184,6.915,8.314,9.963,2.637338561,13.65839851,55.78120056,75.6553894,85.87353461,90.66214228,95.0610517,98.59315642,99.85509844,0.589996797,3.478841855,56.99938636,0.574419034,96.91281968,0.735711477,8.343191836,12.90747381,165.9764069,2.925437032,91.08098466,3.523956475,18.54462729,5.531470956,28.79395006,3.705023156,88.92055575,4.419465622,20.76867698,4.859157425,21.74710579,2.575864502,90.11997177,3.211196189,17.44425855,5.904830132,33.17703448,1.903735632,90.66091954,2.442575431,15.05902016,6.93422723,46.54420435,0.457813729,97.1716661,0.598744804,7.457365539,14.46140098,209.0563323,1576227,4.005997818,3.853,3.400356059,-9.546807681,105302.7029,0.493478777,-0.650198196,7.476074096,56.76293654,11.54122222,11.45339824,9,14.26,2.458613673,533,68.33347092,3.807,1.16420095,0.629417157,0.755088979,0.05498236,0.063597716,0.999981234,0.302210159,0.073833021,0.03658349,0.194341463,0.049281426,0.533592645,1659654,0.610908897,0.046,1.059897921,0.146405509,11308.75371,1.431387755,0.180275289,358187,1.071235768,0.068,1.282884631,-1.832137814,17815.55797,0.485957479,-1.684140458,24,126.649,961.5968298,2.983208333,5.277041667,2.999,0.06012377,12.00428267,27.14121805,0,7.314223652,389186,0.094206801,0.022,0.349894036,2.820666005,7283.604576,6.540151357,43.55562666,9640,0.208013278,0.022,0.572794387,1.454944848,-0.076496818,3.583552498,11.83481846,6492,0.209007394,0.075,0.485219833,2.9787399,57401.42184,4.690613145,21.80276043,-11752333.38,4917163.481,127,7054,10,165,9,613,129,2426,15
"39",0.130529327,2.392023157,403.0686314,-0.252098754,-1.051660039,51113,7.00437148,0.760961262,0.766,0.136897893,1.194632762,2564.214417,-0.08798179,-1.059091669,41347,5.666068272,1.24,0.146377289,40843,5.597001631,1.751,0.146129757,564547,77.36381949,4.82,2.184071399,82984,11.37187727,0.580433228,0.618,0.265243345,1.654504897,1734.200471,-0.293815927,-1.042937997,187361,25.67538679,2.138,0.589678492,434639,59.56161868,5.396,1.689792428,24737,3.38988393,10.085,0.924507611,13.078,4.259095374,2.606531233,0.406805795,2.376050319,45.66195716,77.36381949,0.56,0.901,1.317,1.766,2.207,2.569,2.87,3.172,3.503,3.904,4.32,4.714,5.167,5.759,6.332,6.843,7.387,7.8591,8.573,14.90681357,30.78098449,50.26434797,65.52211807,76.89771419,89.88009099,96.98843392,98.64715233,99.83500521,0.565358848,3.376578472,71.61201515,0.06464152,98.13875518,0.141295071,2.868550241,36.4319523,1387.917259,0.689154878,92.45556765,1.08739572,9.193786906,11.4702783,132.7346577,0.48729551,93.69996519,0.821823877,7.773422245,13.52703927,186.6490083,0.38718761,93.31221401,0.683143259,6.933321685,15.20412803,236.3113644,0.601556971,92.67515924,0.936921444,8.581225331,12.36135017,153.9709423,0.042962999,98.29451377,0.110254544,2.357671548,43.69185797,2025.240339,959394,2.493311563,1.0545,2.897684703,-3.724546202,13420.65078,0.989216457,-0.127971464,0.668153476,4.83707578,11.812,11.0682905,1,11.812,0,559,7.239463327,2.83,0.815318317,0.578511356,0.362187033,0.018900978,0.042182088,0.999987554,0.257431143,0.092635063,0.037021467,0.088542039,0.007626118,0.318230467,1638261,0.362815571,0.094,0.666793595,2.443690207,2867.551958,2.555990859,5.538224794,92998,1.278010248,1.198,1.063266875,-3.595120075,16553.32804,0.168688191,-1.552954457,18,102.353,740.9812788,2.915833333,5.686277778,2.999,0.281540144,11.85399335,27.21523783,0,7.674565224,597824,0.176765127,0.064,0.363969144,3.727236988,876.8723924,4.635692359,24.6829325,19346,0.309285692,0.136,0.523013201,3.271834824,-0.105192856,3.108032608,9.822914349,23172,0.199718799,0.11,0.2413565,5.043816444,-0.126502243,3.868215901,29.40093796,-11752739.25,4917189.627,120,7054,5,122,6,0,213,2464,30
"40",0.123724398,6.26136538,-0.063465138,-0.241464478,-1.167885514,5811,0.691776655,0.744964378,0.742,0.14393,5.297350341,-0.068124609,0.045255241,-1.19228704,7465,0.888678839,1.305,0.142481996,37601,4.476250906,1.868,0.133692018,786862,93.67282095,4.921,2.285710376,8083,0.962249304,0.626419646,0.647,0.234820091,5.568319309,-0.066814908,-0.408158252,-0.689375079,255992,30.47483902,2.293,0.38157418,533848,63.5525011,6.076,1.631909179,42088,5.010410578,9.496,0.498094081,11.179,4.910037541,2.37918494,0.314865957,1.988588323,46.93724249,93.67282095,1.934,2.125,2.255,2.427,2.666,2.915,3.308,3.777,4.175,4.598,5.17,5.825,6.173,6.466,6.799,7.162,7.56,8.277,9.002,1.120105713,14.30697254,35.61005226,48.61334984,58.00907132,73.8065023,87.42217355,94.65173034,98.90417971,0.567284108,3.365561874,69.75394697,0.113551938,98.35370796,0.19858288,3.769711275,28.12904065,814.4711344,2.618542109,96.88605803,2.925608634,17.57301245,5.919252782,33.0933465,1.339443074,93.44377864,1.909428974,12.7432078,8.17976626,66.34175112,0.711743772,91.81494662,1.301060498,9.423986338,10.94773016,122.9991367,0.246565692,90.0317013,0.84065516,5.783153732,16.71003367,310.1561594,0.059890998,98.56584094,0.125845131,2.760223695,37.90554839,1501.08623,965182,2.645157728,1.366,3.078841283,-1.499306335,36426.0025,0.775103968,-0.769390366,14.0238805,85.34243382,8.75,32.13733861,2,11.179,3.435124743,665,12.17100752,3.261,0.422925102,0.240896763,0.25510025,0.008034466,0.006976995,0.999998976,0.353575984,0.073547368,0.020218045,0.063818045,0.005866165,0.261025809,1488979,0.404716464,0.025,0.858054346,-0.938836509,9781.387788,1.937536511,1.967620482,123561,1.227798456,1.746,1.210506473,-5.989884814,39311.22629,0.079978514,-1.851865151,10,71.008,432.119736,2.9062,7.1008,2.999,0.205672771,6.379723563,17.02165691,0,5.017470557,590475,0.138969465,0.016,0.494373015,0.945935595,3690.872104,4.164063305,15.90309657,13123,0.467789606,0.018,0.858125849,-1.19933682,6266.872977,1.543872266,0.689375025,8675,0.128151239,0.022,0.473360448,6.387037083,-0.037971719,4.511449915,18.81371361,-11756726.6,4920717.326,230,7126,5,122,0,0,170,2627,8
"41",0.120287986,11.1213478,-0.196703681,-0.403812496,-0.862533107,7935,0.793288192,0.752544802,0.753,0.143351761,13.73023269,-0.211713331,-0.02706466,-1.204056617,8058,0.805584909,1.286,0.151149125,15260,1.525592667,1.839,0.148574147,964105,96.38476527,5.356,2.854340438,12844,1.284057157,0.58652943,0.6,0.250555755,12.73311217,-0.205976615,-0.191099684,-1.012082535,153248,15.32070937,2.418,0.42368583,671719,67.15396989,5.074,1.74147486,162456,16.24126358,10.415,1.475932731,16.347,5.776422181,2.93803951,0.671573895,2.791025921,44.10442412,96.38476527,2.156,2.49,2.879,3.212,3.445,3.678,3.967,4.28,4.601,5.049,5.695,6.313,6.704,7.143,7.622,8.58,9.112,10.098,11.09,2.383765918,21.17976618,48.67035369,62.08378571,77.80050507,88.88035782,95.54438519,98.4984994,99.77226058,0.567533033,3.341022535,69.48991667,0.354795705,98.47390995,0.445015397,6.565785885,16.49058046,272.0278108,4.344729345,91.80911681,5.015744302,22.42074745,4.450291629,17.88852234,3.888299753,91.30434783,4.57068222,21.26223782,4.731522846,20.50750992,3.221238938,92.31858407,3.812315044,19.4293313,5.252067426,25.74159272,2.624113475,93.4751773,3.063609929,17.59320935,5.888340209,32.81927856,0.196782035,98.75217039,0.263216622,4.904172651,22.06445133,490.3515455,992064,3.325968342,2.495,3.706162437,-1.137009942,21183.09603,0.860218795,-0.281084449,6.464527125,42.8167815,15.487,24.31974829,2,16.347,1.216223664,611,13.24667758,3.643,0.310889029,0.162088166,0.20166319,0.026775933,0.010208036,0.999999011,0.28684688,0.069725041,0.014325696,0.063859247,0.020270049,0.206301824,1395226,0.277625232,0.032,0.717524224,-1.359934736,237.6125749,2.805868263,6.136556111,47132,1.497065858,2.172,1.248214703,1.068239229,1308.697837,-0.236703018,-1.80762883,7,50.016,331.2731314,2.998571429,7.145142857,2.999,0.000786796,5.114876561,15.45804143,0,5.021783741,603745,0.139809628,0.021,0.487382205,-0.869155532,191.5395657,4.498224978,18.80400363,13531,0.352441874,0.021,0.794846496,-2.260975439,-0.001113773,2.179616827,3.015353472,9710,0.157219876,0.025,0.519339441,3.740626672,-0.050345491,4.19569061,16.16532261,-11757069.47,4920980.062,119,7050,5,122,5,0,184,2662,9
